2001,3,28,15.961,3.1753,0,9.5682,0,28.677,0
2001,3,29,21.647,0.53701,0,11.092,0,23.403,0
2001,3,30,22.976,5.3046,0,14.14,0,24.106,0
2001,3,31,23.44,5.6106,0,14.525,0,33.082,0
2001,4,1,27.77,5.8086,0,16.789,0,22.199,0
2001,4,2,29.072,8.3,0,18.686,0,17.324,0
2001,4,3,28.659,9.3246,2.6992,18.992,0.26992,36.895,0
2001,4,4,15.164,4.7979,2.4913,9.981,0.24913,44.82,0
2001,4,5,14.747,5.6494,2.5162,10.198,0.25162,56.996,0
2001,4,6,11.655,1.526,0,6.5903,0,39.358,0
2001,4,7,11.521,4.3375,4.4233,7.9295,0.44233,64.921,0
2001,4,8,12.203,3.2136,1.4961,7.7082,0.14961,58.963,0
2001,4,9,14.306,2.3704,0,8.3382,0,42.261,0
2001,4,10,17,4.7037,0,10.852,0,33.975,0
2001,4,11,18.69,7.1499,2.6275,12.92,0.26275,35.299,0
2001,4,12,18.782,8.7471,1.4421,13.764,0.14421,38.686,0
2001,4,13,20.434,8.4723,0,14.453,0,34.129,0
2001,4,14,19.149,8.4824,0.30222,13.816,0.030222,45.921,0
2001,4,15,21.69,9.0412,2.3122,15.366,0.23122,40.308,0
2001,4,16,21.603,4.7411,0,13.172,0,29.296,0
2001,4,17,25.752,6.346,0,16.049,0,27.167,0
2001,4,18,28.304,5.5221,0,16.913,0,31.42,0
2001,4,19,29.83,10.752,0,20.291,0,23.055,0
2001,4,20,30.781,10.326,0,20.554,0,27.205,0
2001,4,21,30.915,16.117,0,23.516,0,20.636,0
2001,4,22,27.414,12.699,14.607,20.057,1.4607,47.581,0
2001,4,23,26.851,11.203,0.34402,19.027,0.034402,31.113,0
2001,4,24,26.27,11.86,0,19.065,0,27.106,0
2001,4,25,25.069,11.409,0,18.239,0,26.88,0
2001,4,26,25.006,12.391,0,18.698,0,27.403,0
2001,4,27,22.98,11.792,0,17.386,0,28.67,0
2001,4,28,23.907,10.106,0,17.007,0,30.553,0
2001,4,29,17.854,8.5557,16.973,13.205,1.6973,50.516,0
2001,4,30,21.984,11.645,10.587,16.815,1.0587,54.444,0
2001,5,1,21.383,9.3325,0,15.358,0,46.422,0
2001,5,2,21.669,9.8713,0,15.77,0,46.873,0
2001,5,3,21.071,10.94,0.78185,16.006,0.078185,50.889,0
2001,5,4,18.112,6.1715,0.71508,12.142,0.071508,39.278,0
2001,5,5,17.417,6.7786,0,12.098,0,38.343,0
2001,5,6,18.9,7.1133,0,13.006,0,34.806,0
2001,5,7,21.633,8.723,0.98473,15.178,0.098473,38.304,0
2001,5,8,22.697,13.517,0.76737,18.107,0.076737,31.544,0
2001,5,9,24.014,14.398,0,19.206,0,31.714,0
2001,5,10,26.73,10.77,0,18.75,0,31.935,0
2001,5,11,28.813,12.103,0,20.458,0,26.732,0
2001,5,12,30.845,13.583,0,22.214,0,24.555,0
2001,5,13,31.519,14.028,0,22.774,0,21.42,0.00044444
2001,5,14,31.275,15.205,0,23.24,0,21.408,0.00088889
2001,5,15,29.666,10.64,0,20.153,0,23.302,0.0013333
2001,5,16,23.13,8.7313,0,15.931,0,23.409,0.0017778
2001,5,17,25.048,8.5033,0,16.776,0,22.735,0.0022222
2001,5,18,25.213,7.2283,0,16.221,0,22.509,0.0035556
2001,5,19,23.075,6.166,0,14.62,0,22.19,0.0048889
2001,5,20,25.242,8.3972,0,16.819,0,19.12,0.0062222
2001,5,21,29.541,7.0272,0,18.284,0,22.972,0.0097778
2001,5,22,31.837,12.291,0,22.064,0,20.602,0.013778
2001,5,23,32.612,16.548,0,24.58,0,22.223,0.018222
2001,5,24,32.589,14.849,0,23.719,0,22.24,0.024444
