Year,Month,Day,Tmax,Tmin,Prcp(mm),T_ave,Prcp(cm),Rh_ave
2002,12,04,10.744348,-1.920569,0.0,4.4118895,0.0,38.5549735
2002,12,05,11.670465,1.110284,0.0,6.3903745,0.0,50.287261
2002,12,06,9.156274,-3.571722,0.0,2.792276,0.0,32.726395
2002,12,07,11.227899,-2.738257,0.0,4.244821,0.0,28.733673
2002,12,08,13.175348,-1.542029,0.0,5.8166595,0.0,36.5030245
2002,12,09,14.515314,0.403589,0.0,7.4594515,0.0,38.793557
2002,12,10,14.007074,-0.364264,0.0,6.821405,0.0,39.288432
2002,12,11,16.479425,0.232751,0.0,8.356088,0.0,37.5619105
2002,12,12,17.251031,1.368951,0.0,9.309991,0.0,38.8425705
2002,12,13,17.173364,0.373468,0.0,8.773416,0.0,39.4519855
2002,12,14,16.054926,1.252008,0.0,8.653467,0.0,41.211938
2002,12,15,15.122522,0.573175,0.0,7.8478485,0.0,43.0054835
2002,12,16,18.868829,4.671655,0.675951,11.770242,0.0675951,55.5464195
2002,12,17,19.24856,2.732843,0.281693,10.9907015,0.0281693,48.711932
2002,12,18,9.87243,-2.801123,0.0,3.5356535,0.0,37.1777195
2002,12,19,8.018274,-3.134833,0.0,2.4417205,0.0,32.260746
2002,12,20,6.872491,-1.019202,1.532597,2.9266445,0.1532597,63.315255
2002,12,21,6.672113,-5.805731,0.0,0.433191,0.0,64.274476
2002,12,22,1.637231,-7.297858,0.0,-2.8303135,0.0,40.1485565
2002,12,23,1.28457,-6.920203,1.48087,-2.8178165,0.148087,63.791353
2002,12,24,7.179254,-5.428961,3.004129,0.8751465,0.3004129,83.7829475
2002,12,25,8.049768,-3.013708,0.0,2.51803,0.0,71.5044955
2002,12,26,9.7203,-0.506171,0.0,4.6070645,0.0,63.6316545
2002,12,27,10.562219,-0.06568,0.0,5.2482695,0.0,62.565231
2002,12,28,14.465387,-0.007544,0.0,7.2289215,0.0,52.196765
2002,12,29,15.267328,3.76394,0.0,9.515634,0.0,46.524933
2002,12,30,13.82583,-0.194617,0.0,6.8156065,0.0,51.044512
2002,12,31,13.520166,0.613641,0.0,7.0669035,0.0,48.746783
2003,01,01,12.467676,-0.088995,0.283793,6.1893405,0.0283793,53.6909935
2003,01,02,10.075677,-1.39353,0.0,4.3410735,0.0,38.753333
2003,01,03,9.517877,-2.216895,0.0,3.650491,0.0,31.036418
2003,01,04,12.269769,-1.071661,0.0,5.599054,0.0,36.4919635
2003,01,05,16.483728,1.583978,0.0,9.033853,0.0,35.337326
2003,01,06,15.228082,0.412347,0.0,7.8202145,0.0,37.398819
2003,01,07,15.228937,2.367426,0.0,8.7981815,0.0,38.4633205
2003,01,08,14.821649,1.659479,0.0,8.240564,0.0,44.251811
2003,01,09,15.694177,-0.204688,0.0,7.7447445,0.0,43.428012
2003,01,10,17.874261,-1.170996,0.0,8.3516325,0.0,49.5920145
2003,01,11,18.174768,0.536768,0.0,9.355768,0.0,47.9545785
2003,01,12,17.928461,1.008173,0.0,9.468317,0.0,53.158606
2003,01,13,19.834406,1.465387,0.0,10.6498965,0.0,44.9914255
2003,01,14,18.986841,2.573389,0.0,10.780115,0.0,46.301677
2003,01,15,19.024896,5.19082,0.30529,12.107858,0.030529,47.8037275
2003,01,16,16.907617,5.023492,0.0,10.9655545,0.0,50.5053065
2003,01,17,14.160242,2.698175,3.213009,8.4292085,0.3213009,59.4378375
2003,01,18,9.210382,0.396448,11.662216,4.803415,1.1662216,84.6840365
2003,01,19,13.610956,3.74032,2.991402,8.675638,0.2991402,69.119177
2003,01,20,13.448663,3.909662,2.160485,8.6791625,0.2160485,56.072941
2003,01,21,12.077325,3.549615,0.905195,7.81347,0.0905195,58.358269
2003,01,22,11.79986,1.075311,0.0,6.4375855,0.0,62.8433525
2003,01,23,10.708124,-0.838507,0.0,4.9348085,0.0,47.345734
2003,01,24,12.82934,0.556787,0.0,6.6930635,0.0,39.459715
2003,01,25,14.636011,2.939172,0.0,8.7875915,0.0,55.305336
2003,01,26,13.79696,0.270197,0.0,7.0335785,0.0,48.888212
2003,01,27,11.229669,-1.76853,0.0,4.7305695,0.0,36.1843285
2003,01,28,10.399377,0.810083,3.306976,5.60473,0.3306976,59.5641125
2003,01,29,12.468408,-0.805945,1.837481,5.8312315,0.1837481,55.7911845
2003,01,30,9.987146,-2.131812,3.213139,3.927667,0.3213139,62.4024085
2003,01,31,10.271967,-2.085547,0.0,4.09321,0.0,54.625355
2003,02,01,13.208337,-0.154974,0.0,6.5266815,0.0,61.7136685
2003,02,02,15.707819,5.346826,2.458331,10.5273225,0.2458331,62.6007005
2003,02,03,16.215204,5.617548,3.637478,10.916376,0.3637478,54.3083075
2003,02,04,16.461603,3.486292,1.132089,9.9739475,0.1132089,63.445276
2003,02,05,14.023492,4.627191,9.228103,9.3253415,0.9228103,67.28318
2003,02,06,16.648706,1.647882,5.38397,9.148294,0.538397,51.0183175
2003,02,07,11.658624,-0.832007,0.0,5.4133085,0.0,34.0747995
2003,02,08,12.216547,0.065302,0.0,6.1409245,0.0,41.8031645
2003,02,09,15.060052,1.883752,0.0,8.471902,0.0,50.83682
2003,02,10,18.666772,1.425928,0.0,10.04635,0.0,47.05645
2003,02,11,20.643182,1.675531,0.0,11.1593565,0.0,38.7042865
2003,02,12,21.991205,4.098749,0.0,13.044977,0.0,38.081276
2003,02,13,21.793237,5.317651,0.0,13.555444,0.0,43.611316
2003,02,14,19.315637,2.002893,0.0,10.659265,0.0,39.217436
2003,02,15,21.621942,5.26861,0.0,13.445276,0.0,38.676938
2003,02,16,21.246973,5.560724,0.0,13.4038485,0.0,45.240061
2003,02,17,18.794672,1.624963,0.0,10.2098175,0.0,33.5460195
2003,02,18,22.03338,4.010278,0.0,13.021829,0.0,31.771145
2003,02,19,21.907922,4.661096,0.0,13.284509,0.0,40.414154
2003,02,20,17.079034,0.682336,0.0,8.880685,0.0,33.4609455
2003,02,21,20.68194,2.440881,0.0,11.5614105,0.0,33.811112
2003,02,22,21.868768,3.118341,0.0,12.4935545,0.0,40.9792385
2003,02,23,23.489526,4.8883,0.0,14.188913,0.0,44.022551
2003,02,24,23.948145,6.681665,0.0,15.314905,0.0,44.53261
2003,02,25,23.986963,6.475488,0.0,15.2312255,0.0,44.770445
2003,02,26,23.424005,2.610284,0.0,13.0171445,0.0,36.3793945
2003,02,27,11.570123,-0.721106,0.747154,5.4245085,0.0747154,32.3975665
2003,02,28,12.44494,-0.774908,0.0,5.835016,0.0,31.094462
2003,03,01,12.402094,3.473688,0.0,7.937891,0.0,43.469245
2003,03,02,15.972101,4.507288,6.44025,10.2396945,0.644025,58.014531
2003,03,03,16.750879,4.340112,0.0,10.5454955,0.0,41.8488545
2003,03,04,19.948419,2.833246,0.0,11.3908325,0.0,31.2487545
2003,03,05,19.801416,6.501215,0.0,13.1513155,0.0,32.0063395
2003,03,06,21.900323,3.669061,0.0,12.784692,0.0,48.1163495
2003,03,07,21.846582,7.028314,0.87254,14.437448,0.087254,41.454133
2003,03,08,15.487543,4.501093,10.53557,9.994318,1.053557,59.7744635
2003,03,09,21.123926,5.370691,0.405269,13.2473085,0.0405269,49.043826
2003,03,10,20.848138,6.347589,0.0,13.5978635,0.0,47.7907705
2003,03,11,21.279779,8.624445,4.354185,14.952112,0.4354185,53.748684
2003,03,12,18.025018,0.039728,0.352499,9.032373,0.0352499,38.0216265
2003,03,13,18.79281,1.770593,0.0,10.2817015,0.0,37.2596905
2003,03,14,18.276178,5.350793,0.0,11.8134855,0.0,39.4076755
2003,03,15,13.524347,-1.995184,0.0,5.7645815,0.0,24.7567495
2003,03,16,16.866418,-0.207526,0.0,8.329446,0.0,29.33062
2003,03,17,21.952509,1.941248,0.0,11.9468785,0.0,32.860306
2003,03,18,22.600366,7.898828,0.0,15.249597,0.0,29.335904
2003,03,19,22.076898,7.694788,1.373587,14.885843,0.1373587,42.774537
2003,03,20,16.650171,3.030817,0.0,9.840494,0.0,41.869069
2003,03,21,14.947931,1.184503,0.0,8.066217,0.0,30.4479335
2003,03,22,14.890741,0.039087,0.0,7.464914,0.0,26.1249245
2003,03,23,18.659448,3.475916,0.0,11.067682,0.0,31.92703
2003,03,24,18.593835,6.164026,0.757682,12.3789305,0.0757682,49.61994
2003,03,25,14.673853,-0.213812,0.851732,7.2300205,0.0851732,28.5630625
2003,03,26,10.624811,-0.364355,1.293683,5.130228,0.1293683,40.067458
2003,03,27,10.502222,-0.221014,0.318382,5.140604,0.0318382,43.026685
2003,03,28,9.837793,0.000299000000041,0.0,4.919046,0.0,24.1326515
2003,03,29,11.420038,0.508386,0.0,5.964212,0.0,24.03
2003,03,30,13.566034,0.339227,0.0,6.9526305,0.0,26.156092
2003,03,31,13.823785,-0.256476,0.0,6.7836545,0.0,22.802412
2003,04,01,16.646753,1.967737,0.0,9.307245,0.0,22.9410275
2003,04,02,19.82995,4.924432,0.0,12.377191,0.0,26.344866
2003,04,03,21.052637,4.129297,0.0,12.590967,0.0,25.1488805
2003,04,04,21.430933,3.069574,0.0,12.2502535,0.0,21.990843
2003,04,05,23.40777,3.61416,0.0,13.510965,0.0,18.8142175
2003,04,06,25.402979,7.248499,0.0,16.325739,0.0,19.8829525
2003,04,07,25.239069,8.348413,0.0,16.793741,0.0,24.6696885
2003,04,08,16.254449,3.37063,3.337554,9.8125395,0.3337554,49.074005
2003,04,09,14.882593,5.131494,2.156155,10.0070435,0.2156155,49.054795
2003,04,10,18.359125,7.052881,4.23729,12.706003,0.423729,53.08769
2003,04,11,19.565149,7.400537,0.0,13.482843,0.0,35.6901695
2003,04,12,21.536157,9.062433,0.0,15.299295,0.0,28.780931
2003,04,13,22.233423,8.345056,1.025874,15.2892395,0.1025874,31.26691
2003,04,14,22.216486,7.617731,0.0,14.9171085,0.0,30.527006
2003,04,15,19.947961,6.501428,0.0,13.2246945,0.0,43.4214735
2003,04,16,17.617914,3.293695,0.0,10.4558045,0.0,34.0418625
2003,04,17,14.76925,0.59054,0.0,7.679895,0.0,27.591075
2003,04,18,18.928156,4.669366,0.0,11.798761,0.0,29.0368635
2003,04,19,20.366724,7.628625,0.0,13.9976745,0.0,24.1800895
2003,04,20,20.666711,8.064722,0.0,14.3657165,0.0,26.310225
2003,04,21,21.526025,6.208398,0.0,13.8672115,0.0,26.7745305
2003,04,22,22.606683,7.562769,0.0,15.084726,0.0,28.240693
2003,04,23,26.170465,7.777155,0.0,16.97381,0.0,28.405662
2003,04,24,27.979944,12.14425,0.0,20.062097,0.0,23.8697825
2003,04,25,27.284326,9.43606,0.0,18.360193,0.0,20.24789
2003,04,26,26.870477,7.599207,0.0,17.234842,0.0,19.2193805
2003,04,27,27.015039,11.630151,0.0,19.322595,0.0,17.958644
2003,04,28,26.262811,10.728815,0.0,18.495813,0.0,17.150085
2003,04,29,27.044153,8.922357,0.0,17.983255,0.0,16.234207
2003,04,30,28.637598,11.635187,0.0,20.1363925,0.0,17.338675
2003,05,01,27.111383,11.988123,0.312367,19.549753,0.0312367,28.647222
2003,05,02,23.939081,9.26452,3.732048,16.6018005,0.3732048,41.5890485
2003,05,03,19.991785,6.542169,0.0,13.266977,0.0,24.409587
2003,05,04,20.262201,4.948175,0.0,12.605188,0.0,23.3694755
2003,05,05,20.985864,6.511621,0.899345,13.7487425,0.0899345,24.6671355
2003,05,06,20.803766,5.725397,0.318689,13.2645815,0.0318689,24.347793
2003,05,07,24.959467,8.987329,0.0,16.973398,0.0,20.8557355
2003,05,08,29.45321,9.019312,0.0,19.236261,0.0,24.5107135
2003,05,09,29.761407,12.568231,0.0,21.164819,0.0,19.4018645
2003,05,10,30.346277,9.890131,0.0,20.118204,0.0,19.815861
2003,05,11,33.102625,16.931696,0.0,25.0171605,0.0,17.60156
2003,05,12,33.862756,16.612573,0.0,25.2376645,0.0,18.391925
2003,05,13,36.321039,16.212579,0.0,26.266809,0.0,19.786058
2003,05,14,37.137354,17.328882,0.0,27.233118,0.0,20.013526
2003,05,15,38.143121,18.367303,0.0,28.255212,0.0,13.315071
2003,05,16,38.327295,19.020685,0.304989,28.67399,0.0304989,14.75015
2003,05,17,37.771478,17.945581,0.0,27.8585295,0.0,16.552116
2003,05,18,37.800989,15.697076,0.0,26.7490325,0.0,22.0229255
2003,05,19,37.735071,19.883417,0.0,28.809244,0.0,12.255315
2003,05,20,35.55874,16.661859,0.0,26.1102995,0.0,13.018332
2003,05,21,33.712091,16.462885,0.0,25.087488,0.0,18.211162
2003,05,22,34.233392,15.6401,0.0,24.936746,0.0,17.350788
2003,05,23,34.122675,15.817804,0.0,24.9702395,0.0,15.4254965
2003,05,24,33.759424,13.137598,0.0,23.448511,0.0,11.706569
2003,05,25,31.047815,10.601709,0.0,20.824762,0.0,13.171276
2003,05,26,31.50564,11.448724,0.0,21.477182,0.0,12.0664075
2003,05,27,30.531549,11.158075,0.0,20.844812,0.0,11.6500165
2003,05,28,33.359216,12.806268,0.0,23.082742,0.0,11.4080495
2003,05,29,34.239404,16.362177,0.0,25.3007905,0.0,11.639923
2003,05,30,33.387842,16.88479,0.0,25.136316,0.0,15.1769455
2003,05,31,34.252069,16.187097,0.0,25.219583,0.0,10.9060465
2003,06,01,37.112909,17.651056,0.0,27.3819825,0.0,12.6049195
2003,06,02,39.326746,19.485742,0.0,29.406244,0.0,12.0305005
2003,06,03,40.571893,20.816553,0.0,30.694223,0.0,10.524661
2003,06,04,40.664514,23.040277,0.0,31.8523955,0.0,7.0548765
2003,06,05,38.487207,20.274988,0.0,29.3810975,0.0,10.555487
2003,06,06,38.388605,19.447046,0.0,28.9178255,0.0,7.7856385
2003,06,07,36.130212,17.91897,0.0,27.024591,0.0,8.4698165
2003,06,08,35.497186,19.071497,0.0,27.2843415,0.0,14.6994125
2003,06,09,36.780878,20.540002,0.0,28.66044,0.0,21.09273
2003,06,10,36.535272,22.551874,0.0,29.543573,0.0,16.3996615
2003,06,11,37.781366,21.450708,2.556788,29.616037,0.2556788,19.915649
2003,06,12,38.745508,21.426721,0.0,30.0861145,0.0,24.4970585
2003,06,13,39.449945,20.432001,0.0,29.940973,0.0,13.3179115
2003,06,14,38.058679,17.514185,0.0,27.786432,0.0,14.414958
2003,06,15,37.029871,15.922388,0.0,26.4761295,0.0,22.6578675
2003,06,16,36.949396,18.116357,0.0,27.5328765,0.0,14.072213
2003,06,17,37.120203,18.451868,0.0,27.7860355,0.0,14.911071
2003,06,18,38.389581,19.261438,0.0,28.8255095,0.0,16.2376845
2003,06,19,39.233148,21.23739,0.0,30.235269,0.0,16.6740995
2003,06,20,39.180505,21.685297,0.0,30.432901,0.0,16.354449
2003,06,21,39.936212,22.269769,0.0,31.1029905,0.0,14.1063025
2003,06,22,41.335046,23.056329,0.0,32.1956875,0.0,13.5974015
2003,06,23,43.158746,25.126459,0.0,34.1426025,0.0,11.569298
2003,06,24,43.165582,26.307001,0.0,34.7362915,0.0,10.074118
2003,06,25,42.585016,26.621667,0.0,34.6033415,0.0,14.0661705
2003,06,26,41.86059,25.005731,0.0,33.4331605,0.0,13.057016
2003,06,27,41.447565,22.322656,0.0,31.8851105,0.0,11.7266285
2003,06,28,41.155328,21.973535,0.0,31.5644315,0.0,13.6152795
2003,06,29,40.465051,22.562311,0.0,31.513681,0.0,9.2009655
2003,06,30,38.510095,21.088678,0.0,29.7993865,0.0,10.55401
2003,07,01,38.719476,20.348444,0.0,29.53396,0.0,11.8313255
2003,07,02,40.681116,20.705255,0.0,30.6931855,0.0,19.2472875
2003,07,03,41.370203,22.842523,0.0,32.106363,0.0,10.3201025
2003,07,04,41.156335,24.025842,0.0,32.5910885,0.0,10.309547
2003,07,05,40.936121,22.996362,0.0,31.9662415,0.0,10.8831385
2003,07,06,39.950769,21.466577,0.0,30.708673,0.0,10.335593
2003,07,07,39.317773,20.980249,0.0,30.149011,0.0,10.3110215
2003,07,08,39.062708,20.909418,0.0,29.986063,0.0,12.576258
2003,07,09,39.628168,22.762628,0.0,31.195398,0.0,12.1337735
2003,07,10,39.63952,22.118555,0.0,30.8790375,0.0,11.776222
2003,07,11,40.928979,22.537103,0.0,31.733041,0.0,10.8257485
2003,07,12,42.591974,21.738092,0.0,32.165033,0.0,22.0266505
2003,07,13,42.197351,25.818781,0.0,34.008066,0.0,15.481454
2003,07,14,40.614832,25.828729,0.0,33.2217805,0.0,20.7816515
2003,07,15,39.389154,25.112726,0.624892,32.25094,0.0624892,35.4709715
2003,07,16,40.261469,24.421625,0.351968,32.341547,0.0351968,35.981763
2003,07,17,41.338007,24.134088,0.0,32.7360475,0.0,34.5417015
2003,07,18,41.624292,26.659875,0.598865,34.1420835,0.0598865,27.3512575
2003,07,19,41.500238,26.41601,1.69725,33.958124,0.169725,20.16401
2003,07,20,40.847314,26.406671,0.0,33.6269925,0.0,16.521485
2003,07,21,38.313745,25.661096,0.0,31.9874205,0.0,18.437493
2003,07,22,37.274194,22.243372,0.0,29.758783,0.0,22.688862
2003,07,23,38.475153,23.138483,0.0,30.806818,0.0,18.149401
2003,07,24,39.615381,22.256708,0.0,30.9360445,0.0,21.0337695
2003,07,25,39.736841,23.382623,0.0,31.559732,0.0,16.277394
2003,07,26,39.927423,23.491876,0.0,31.7096495,0.0,16.9208865
2003,07,27,39.38183,22.628992,0.0,31.005411,0.0,15.948425
2003,07,28,39.091791,21.748468,0.0,30.4201295,0.0,17.6621625
2003,07,29,39.212762,21.907404,0.0,30.560083,0.0,15.9908055
2003,07,30,39.67254,21.939203,0.0,30.8058715,0.0,23.7265815
2003,07,31,39.484521,24.383661,0.0,31.934091,0.0,21.7781195
2003,08,01,38.227411,23.504663,0.0,30.866037,0.0,28.0787565
2003,08,02,39.276819,23.959436,0.0,31.6181275,0.0,27.7423785
2003,08,03,40.066827,23.875269,0.0,31.971048,0.0,23.750601
2003,08,04,40.928857,24.150446,0.773476,32.5396515,0.0773476,22.236958
2003,08,05,41.296503,26.646326,0.0,33.9714145,0.0,24.0713205
2003,08,06,41.236108,25.682214,0.0,33.459161,0.0,24.60134
2003,08,07,41.581964,24.165704,0.0,32.873834,0.0,18.591184
2003,08,08,41.223993,23.671259,0.0,32.447626,0.0,16.667475
2003,08,09,41.224451,23.426263,0.0,32.325357,0.0,17.0919635
2003,08,10,41.42019,23.675012,0.0,32.547601,0.0,15.8570795
2003,08,11,41.837976,23.133783,0.0,32.4858795,0.0,16.2265395
2003,08,12,40.958429,23.541772,0.0,32.2501005,0.0,20.4431725
2003,08,13,40.952203,25.193384,0.0,33.0727935,0.0,22.3014125
2003,08,14,40.774316,23.886774,1.719996,32.330545,0.1719996,23.820737
2003,08,15,39.416132,24.483057,0.0,31.9495945,0.0,24.373859
2003,08,16,36.851434,23.407068,0.0,30.129251,0.0,28.1622105
2003,08,17,36.009973,22.78811,0.0,29.3990415,0.0,29.308911
2003,08,18,37.904108,23.262354,0.0,30.583231,0.0,28.315936
2003,08,19,39.751611,23.465021,0.0,31.608316,0.0,26.581145
2003,08,20,40.420129,23.548883,0.0,31.984506,0.0,26.542473
2003,08,21,40.177423,24.375116,0.0,32.2762695,0.0,24.5023275
2003,08,22,36.978937,23.021814,3.091014,30.0003755,0.3091014,35.0472205
2003,08,23,36.192926,21.374323,1.937521,28.7836245,0.1937521,39.343683
2003,08,24,36.801355,21.671472,3.300863,29.2364135,0.3300863,46.071217
2003,08,25,34.617761,20.357324,2.537509,27.4875425,0.2537509,41.9040385
2003,08,26,38.042627,21.509088,0.0,29.7758575,0.0,32.9842235
2003,08,27,39.217065,20.656305,0.0,29.936685,0.0,33.113819
2003,08,28,39.629327,22.134393,0.0,30.88186,0.0,32.5410045
2003,08,29,40.106897,25.28512,0.0,32.6960085,0.0,22.4141375
2003,08,30,38.069696,21.970758,0.0,30.020227,0.0,33.5847075
2003,08,31,36.166956,21.467798,1.659464,28.817377,0.1659464,33.2364495
2003,09,01,36.726495,20.001154,1.830335,28.3638245,0.1830335,23.1103375
2003,09,02,36.488672,17.863702,0.0,27.176187,0.0,15.8329555
2003,09,03,35.790094,18.230432,0.0,27.010263,0.0,20.2346365
2003,09,04,37.801447,18.972406,0.0,28.3869265,0.0,30.2323635
2003,09,05,38.845941,19.967859,0.0,29.4069,0.0,21.819927
2003,09,06,38.594202,19.891687,0.0,29.2429445,0.0,21.5900095
2003,09,07,40.097986,19.842432,0.0,29.970209,0.0,28.31932
2003,09,08,39.653223,22.913049,0.0,31.283136,0.0,10.931643
2003,09,09,38.007288,18.417169,0.0,28.2122285,0.0,14.0852655
2003,09,10,36.52099,17.184503,0.0,26.8527465,0.0,13.6106825
2003,09,11,37.38949,18.214807,0.0,27.8021485,0.0,15.637256
2003,09,12,37.715265,18.868005,0.0,28.291635,0.0,15.277028
2003,09,13,37.393945,17.529596,0.0,27.4617705,0.0,12.7249995
2003,09,14,39.012567,18.257074,0.0,28.6348205,0.0,15.749369
2003,09,15,39.43313,18.056482,0.0,28.744806,0.0,19.936883
2003,09,16,40.097986,20.790399,0.0,30.4441925,0.0,27.6128875
2003,09,17,39.227686,21.229517,0.0,30.2286015,0.0,14.9030435
2003,09,18,36.375269,18.83877,0.0,27.6070195,0.0,18.407478
2003,09,19,37.261804,18.771692,0.0,28.016748,0.0,19.0478625
2003,09,20,37.093561,21.463434,0.0,29.2784975,0.0,15.568403
2003,09,21,33.313989,19.085931,0.0,26.19996,0.0,19.3664995
2003,09,22,33.184259,15.798578,0.0,24.4914185,0.0,19.8361045
2003,09,23,32.155115,13.483911,0.0,22.819513,0.0,15.5481715
2003,09,24,35.212152,14.920831,0.0,25.0664915,0.0,16.971992
2003,09,25,34.905023,17.778894,0.0,26.3419585,0.0,17.594375
2003,09,26,32.302393,15.835382,0.0,24.0688875,0.0,23.343351
2003,09,27,31.95141,17.018945,0.0,24.4851775,0.0,22.955701
2003,09,28,33.502863,15.97146,0.0,24.7371615,0.0,23.13273
2003,09,29,33.814325,19.305109,0.0,26.559717,0.0,15.0182365
2003,09,30,34.618585,16.714319,0.0,25.666452,0.0,20.861707
2003,10,01,34.521967,17.542047,0.0,26.032007,0.0,17.612644
2003,10,02,33.905847,14.738885,0.0,24.322366,0.0,16.288026
2003,10,03,32.829736,14.001581,0.0,23.4156585,0.0,15.8312925
2003,10,04,30.719293,11.141504,0.0,20.9303985,0.0,18.184963
2003,10,05,34.076288,11.611322,0.0,22.843805,0.0,19.1584455
2003,10,06,34.063684,14.433282,0.0,24.248483,0.0,16.5292525
2003,10,07,32.343683,14.356531,0.0,23.350107,0.0,20.2821755
2003,10,08,27.172906,7.417078,0.0,17.294992,0.0,16.583922
2003,10,09,21.836816,5.827661,0.0,13.8322385,0.0,16.401684
2003,10,10,24.53811,10.787286,0.0,17.662698,0.0,21.580257
2003,10,11,27.31701,8.960809,0.0,18.1389095,0.0,28.1416635
2003,10,12,27.324274,14.175684,0.0,20.749979,0.0,20.2018635
2003,10,13,25.867242,11.78808,1.11885,18.827661,0.111885,35.1419345
2003,10,14,28.202966,8.795129,0.0,18.4990475,0.0,28.9781525
2003,10,15,32.188654,9.9573,0.0,21.072977,0.0,17.263925
2003,10,16,31.450464,12.034174,0.0,21.742319,0.0,23.0735135
2003,10,17,28.642816,14.018945,4.38058,21.3308805,0.438058,35.1522945
2003,10,18,20.558832,9.153925,13.317795,14.8563785,1.3317795,47.6924995
2003,10,19,23.865137,12.80163,2.871302,18.3333835,0.2871302,54.9568845
2003,10,20,23.187158,8.196588,0.0,15.691873,0.0,38.1248045
2003,10,21,23.433679,8.983087,0.0,16.208383,0.0,34.455763
2003,10,22,24.984552,7.873468,0.0,16.42901,0.0,28.5137305
2003,10,23,24.166498,8.562341,0.0,16.3644195,0.0,30.37237
2003,10,24,20.337213,4.009485,0.0,12.173349,0.0,34.841063
2003,10,25,20.670007,6.30282,0.0,13.4864135,0.0,28.8455335
2003,10,26,20.894342,3.34939,0.0,12.121866,0.0,21.1146435
2003,10,27,23.043451,4.045618,0.0,13.5445345,0.0,18.1463425
2003,10,28,26.318292,5.771906,0.0,16.045099,0.0,18.6444045
2003,10,29,26.872736,7.290186,0.0,17.081461,0.0,22.088986
2003,10,30,27.419763,7.355066,0.0,17.3874145,0.0,24.793463
2003,10,31,27.288599,7.847192,0.0,17.5678955,0.0,21.0007675
2003,11,01,27.518243,8.090448,0.0,17.8043455,0.0,21.945168
2003,11,02,26.510645,8.434106,0.0,17.4723755,0.0,22.4285245
2003,11,03,26.723932,10.434747,0.0,18.5793395,0.0,26.126685
2003,11,04,25.722833,12.970758,7.202299,19.3467955,0.7202299,56.4639265
2003,11,05,22.892908,6.655054,0.0,14.773981,0.0,64.2304735
2003,11,06,20.914941,8.914026,0.0,14.9144835,0.0,39.688547
2003,11,07,20.518488,8.362482,0.620713,14.440485,0.0620713,44.699095
2003,11,08,18.739679,4.079431,1.176116,11.409555,0.1176116,45.9427625
2003,11,09,9.82049,-2.270941,0.0,3.7747745,0.0,26.5363415
2003,11,10,9.188837,-3.430151,0.0,2.879343,0.0,22.4329065
2003,11,11,10.027948,-4.076971,0.0,2.9754885,0.0,22.6468225
2003,11,12,18.052087,-0.159094,0.0,8.9464965,0.0,29.720292
2003,11,13,20.94729,1.573083,0.0,11.2601865,0.0,37.893801
2003,11,14,20.404321,5.127466,0.0,12.7658935,0.0,41.348197
2003,11,15,15.464716,-2.982764,0.0,6.240976,0.0,28.267448
2003,11,16,19.907709,5.089594,0.315533,12.4986515,0.0315533,40.704105
2003,11,17,19.252496,0.443079,0.0,9.8477875,0.0,33.410595
2003,11,18,8.687982,-4.319464,0.0,2.184259,0.0,22.897743
2003,11,19,8.087,-4.919135,0.0,1.5839325,0.0,27.417034
2003,11,20,9.598566,-2.610175,0.344977,3.4941955,0.0344977,32.313922
2003,11,21,13.877771,0.916498,0.0,7.3971345,0.0,30.787897
2003,11,22,19.044916,1.209375,0.0,10.1271455,0.0,31.1475915
2003,11,23,20.531061,3.146509,0.0,11.838785,0.0,36.7673965
2003,11,24,20.328455,2.568079,0.0,11.448267,0.0,41.143034
2003,11,25,15.920435,0.537561,0.308173,8.228998,0.0308173,30.825014
2003,11,26,17.988306,5.000604,0.336144,11.494455,0.0336144,42.6491715
2003,11,27,17.251642,2.338831,0.0,9.7952365,0.0,43.5534535
2003,11,28,17.52749,0.551324,0.0,9.039407,0.0,30.369135
2003,11,29,17.71618,4.011194,0.0,10.863687,0.0,37.356525
2003,11,30,10.630365,2.298669,2.82299,6.464517,0.282299,61.981575
2003,12,01,16.326044,4.905603,0.583976,10.6158235,0.0583976,59.5459615
2003,12,02,15.658441,3.081903,0.0,9.370172,0.0,43.262216
2003,12,03,12.312036,-2.404456,0.0,4.95379,0.0,42.620056
2003,12,04,11.421167,-2.116125,0.0,4.652521,0.0,31.254571
2003,12,05,10.721429,-1.800116,0.0,4.4606565,0.0,32.591735
2003,12,06,9.942529,-1.513922,0.0,4.2143035,0.0,58.866246
2003,12,07,7.563379,-5.72486,0.0,0.9192595,0.0,40.3866565
2003,12,08,6.336664,-6.236212,0.0,0.050226,0.0,27.200407
2003,12,09,7.412317,-4.875342,0.0,1.2684875,0.0,32.122198
2003,12,10,11.573297,-2.985815,0.0,4.293741,0.0,38.298935
2003,12,11,13.707117,-0.714362,0.0,6.4963775,0.0,39.9623395
2003,12,12,13.011621,1.617273,0.0,7.314447,0.0,51.3383275
2003,12,13,11.631189,-4.432898,0.0,3.5991455,0.0,49.169093
2003,12,14,2.874658,-6.700293,0.0,-1.9128175,0.0,34.546752
2003,12,15,4.933588,-4.031195,0.0,0.4511965,0.0,43.4633945
2003,12,16,4.430109,-5.838477,0.0,-0.704184,0.0,37.755866
2003,12,17,2.870813,-8.312201,0.0,-2.720694,0.0,27.761642
2003,12,18,4.402673,-5.220404,0.0,-0.4088655,0.0,42.227066
