ID,Lat,Lon
403,-102.96,48.91
404,-102.92,48.91
405,-102.88,48.91
406,-102.84,48.91
407,-102.8,48.91
408,-102.76,48.91
409,-102.72,48.91
410,-102.68,48.91
411,-102.64,48.91
412,-102.6,48.91
413,-102.56,48.91
414,-102.52,48.91
415,-102.48,48.91
416,-102.44,48.91
417,-102.4,48.91
418,-102.36,48.91
419,-102.32,48.91
420,-102.28,48.91
421,-102.24,48.91
422,-102.2,48.91
423,-102.16,48.91
424,-102.12,48.91
425,-102.08,48.91
426,-102.04,48.91
427,-102.0,48.91
428,-101.96,48.91
429,-101.92,48.91
430,-101.88,48.91
431,-101.84,48.91
432,-101.8,48.91
433,-101.76,48.91
434,-101.72,48.91
435,-101.68,48.91
436,-101.64,48.91
437,-101.6,48.91
438,-101.56,48.91
439,-101.52,48.91
440,-101.48,48.91
441,-101.44,48.91
442,-101.4,48.91
443,-101.36,48.91
444,-101.32,48.91
445,-101.28,48.91
446,-101.24,48.91
447,-101.2,48.91
448,-101.16,48.91
449,-101.12,48.91
450,-101.08,48.91
451,-101.04,48.91
452,-101.0,48.91
453,-100.96,48.91
454,-100.92,48.91
455,-100.88,48.91
456,-100.84,48.91
457,-100.8,48.91
458,-100.76,48.91
459,-100.72,48.91
460,-100.68,48.91
461,-100.64,48.91
462,-100.6,48.91
463,-100.56,48.91
464,-100.52,48.91
465,-100.48,48.91
466,-100.44,48.91
467,-100.4,48.91
468,-100.36,48.91
469,-100.32,48.91
470,-100.28,48.91
471,-100.24,48.91
472,-100.2,48.91
473,-100.16,48.91
474,-100.12,48.91
475,-100.08,48.91
476,-100.04,48.91
477,-100.0,48.91
478,-99.96,48.91
479,-99.92,48.91
480,-99.88,48.91
481,-99.84,48.91
482,-99.8,48.91
483,-99.76,48.91
484,-99.72,48.91
485,-99.68,48.91
486,-99.64,48.91
487,-99.6,48.91
488,-99.56,48.91
489,-99.52,48.91
490,-99.48,48.91
491,-99.44,48.91
492,-99.4,48.91
493,-99.36,48.91
494,-99.32,48.91
495,-99.28,48.91
496,-99.24,48.91
497,-99.2,48.91
498,-99.16,48.91
499,-99.12,48.91
500,-99.08,48.91
501,-99.04,48.91
502,-99.0,48.91
503,-98.96,48.91
504,-98.92,48.91
505,-98.88,48.91
506,-98.84,48.91
507,-98.8,48.91
508,-98.76,48.91
509,-98.72,48.91
510,-98.68,48.91
511,-98.64,48.91
512,-98.6,48.91
513,-98.56,48.91
514,-98.52,48.91
515,-98.48,48.91
516,-98.44,48.91
517,-98.4,48.91
518,-98.36,48.91
519,-98.32,48.91
520,-98.28,48.91
521,-98.24,48.91
522,-98.2,48.91
523,-98.16,48.91
524,-98.12,48.91
525,-98.08,48.91
526,-98.04,48.91
527,-98.0,48.91
528,-97.96,48.91
529,-97.92,48.91
530,-97.88,48.91
531,-97.84,48.91
532,-97.8,48.91
533,-97.76,48.91
534,-97.72,48.91
535,-97.68,48.91
536,-97.64,48.91
537,-97.6,48.91
538,-97.56,48.91
539,-97.52,48.91
540,-97.48,48.91
541,-97.44,48.91
542,-97.4,48.91
543,-97.36,48.91
544,-97.32,48.91
545,-97.28,48.91
546,-97.24,48.91
547,-97.2,48.91
564,-104.04,48.87
565,-104.0,48.87
566,-103.96,48.87
567,-103.92,48.87
568,-103.88,48.87
569,-103.84,48.87
570,-103.8,48.87
571,-103.76,48.87
572,-103.72,48.87
573,-103.68,48.87
574,-103.64,48.87
575,-103.6,48.87
576,-103.56,48.87
577,-103.52,48.87
578,-103.48,48.87
579,-103.44,48.87
580,-103.4,48.87
581,-103.36,48.87
582,-103.32,48.87
583,-103.28,48.87
584,-103.24,48.87
585,-103.2,48.87
586,-103.16,48.87
587,-103.12,48.87
588,-103.08,48.87
589,-103.04,48.87
590,-103.0,48.87
591,-102.96,48.87
592,-102.92,48.87
593,-102.88,48.87
594,-102.84,48.87
595,-102.8,48.87
596,-102.76,48.87
597,-102.72,48.87
598,-102.68,48.87
599,-102.64,48.87
600,-102.6,48.87
601,-102.56,48.87
602,-102.52,48.87
603,-102.48,48.87
604,-102.44,48.87
605,-102.4,48.87
606,-102.36,48.87
607,-102.32,48.87
608,-102.28,48.87
609,-102.24,48.87
610,-102.2,48.87
611,-102.16,48.87
612,-102.12,48.87
613,-102.08,48.87
614,-102.04,48.87
615,-102.0,48.87
616,-101.96,48.87
617,-101.92,48.87
618,-101.88,48.87
619,-101.84,48.87
620,-101.8,48.87
621,-101.76,48.87
622,-101.72,48.87
623,-101.68,48.87
624,-101.64,48.87
625,-101.6,48.87
626,-101.56,48.87
627,-101.52,48.87
628,-101.48,48.87
629,-101.44,48.87
630,-101.4,48.87
631,-101.36,48.87
632,-101.32,48.87
633,-101.28,48.87
634,-101.24,48.87
635,-101.2,48.87
636,-101.16,48.87
637,-101.12,48.87
638,-101.08,48.87
639,-101.04,48.87
640,-101.0,48.87
641,-100.96,48.87
642,-100.92,48.87
643,-100.88,48.87
644,-100.84,48.87
645,-100.8,48.87
646,-100.76,48.87
647,-100.72,48.87
648,-100.68,48.87
