ID,Lat,Lon
1499,-120.37,41.94
1500,-120.33,41.94
1501,-120.29,41.94
1502,-120.25,41.94
1503,-120.21,41.94
1504,-120.17,41.94
1505,-120.13,41.94
1506,-120.09,41.94
1507,-120.05,41.94
1508,-120.01,41.94
1680,-124.21,41.9
1681,-124.17,41.9
1682,-124.13,41.9
1683,-124.09,41.9
1684,-124.05,41.9
1685,-124.01,41.9
1686,-123.97,41.9
1687,-123.93,41.9
1688,-123.89,41.9
1689,-123.85,41.9
1690,-123.81,41.9
1691,-123.77,41.9
1692,-123.73,41.9
1693,-123.69,41.9
1694,-123.65,41.9
1695,-123.61,41.9
1696,-123.57,41.9
1697,-123.53,41.9
1698,-123.49,41.9
1699,-123.45,41.9
1700,-123.41,41.9
1701,-123.37,41.9
1702,-123.33,41.9
1703,-123.29,41.9
1704,-123.25,41.9
1705,-123.21,41.9
1706,-123.17,41.9
1707,-123.13,41.9
1708,-123.09,41.9
1709,-123.05,41.9
1710,-123.01,41.9
1711,-122.97,41.9
1712,-122.93,41.9
1713,-122.89,41.9
1714,-122.85,41.9
1715,-122.81,41.9
1716,-122.77,41.9
1717,-122.73,41.9
1718,-122.69,41.9
1719,-122.65,41.9
1720,-122.61,41.9
1721,-122.57,41.9
1722,-122.53,41.9
1723,-122.49,41.9
1724,-122.45,41.9
1725,-122.41,41.9
1726,-122.37,41.9
1727,-122.33,41.9
1728,-122.29,41.9
1729,-122.25,41.9
1730,-122.21,41.9
1731,-122.17,41.9
1732,-122.13,41.9
1733,-122.09,41.9
1734,-122.05,41.9
1735,-122.01,41.9
1736,-121.97,41.9
1737,-121.93,41.9
1738,-121.89,41.9
1739,-121.85,41.9
1740,-121.81,41.9
1741,-121.77,41.9
1742,-121.73,41.9
1743,-121.69,41.9
1744,-121.65,41.9
1745,-121.61,41.9
1746,-121.57,41.9
1747,-121.53,41.9
1748,-121.49,41.9
1749,-121.45,41.9
1750,-121.41,41.9
1751,-121.37,41.9
1752,-121.33,41.9
1753,-121.29,41.9
1754,-121.25,41.9
1755,-121.21,41.9
1756,-121.17,41.9
1757,-121.13,41.9
1758,-121.09,41.9
1759,-121.05,41.9
1760,-121.01,41.9
1761,-120.97,41.9
1762,-120.93,41.9
1763,-120.89,41.9
1764,-120.85,41.9
1765,-120.81,41.9
1766,-120.77,41.9
1767,-120.73,41.9
1768,-120.69,41.9
1769,-120.65,41.9
1770,-120.61,41.9
1771,-120.57,41.9
1772,-120.53,41.9
1773,-120.49,41.9
1774,-120.45,41.9
1775,-120.41,41.9
1776,-120.37,41.9
1777,-120.33,41.9
1778,-120.29,41.9
1779,-120.25,41.9
1780,-120.21,41.9
1781,-120.17,41.9
1782,-120.13,41.9
1783,-120.09,41.9
1784,-120.05,41.9
1785,-120.01,41.9
1957,-124.21,41.86
1958,-124.17,41.86
1959,-124.13,41.86
1960,-124.09,41.86
1961,-124.05,41.86
1962,-124.01,41.86
1963,-123.97,41.86
1964,-123.93,41.86
1965,-123.89,41.86
1966,-123.85,41.86
1967,-123.81,41.86
1968,-123.77,41.86
1969,-123.73,41.86
1970,-123.69,41.86
1971,-123.65,41.86
1972,-123.61,41.86
1973,-123.57,41.86
1974,-123.53,41.86
1975,-123.49,41.86
1976,-123.45,41.86
1977,-123.41,41.86
1978,-123.37,41.86
1979,-123.33,41.86
1980,-123.29,41.86
1981,-123.25,41.86
1982,-123.21,41.86
1983,-123.17,41.86
1984,-123.13,41.86
1985,-123.09,41.86
1986,-123.05,41.86
1987,-123.01,41.86
1988,-122.97,41.86
1989,-122.93,41.86
1990,-122.89,41.86
1991,-122.85,41.86
1992,-122.81,41.86
1993,-122.77,41.86
1994,-122.73,41.86
1995,-122.69,41.86
1996,-122.65,41.86
1997,-122.61,41.86
1998,-122.57,41.86
1999,-122.53,41.86
2000,-122.49,41.86
2001,-122.45,41.86
2002,-122.41,41.86
2003,-122.37,41.86
2004,-122.33,41.86
2005,-122.29,41.86
2006,-122.25,41.86
2007,-122.21,41.86
2008,-122.17,41.86
2009,-122.13,41.86
2010,-122.09,41.86
2011,-122.05,41.86
2012,-122.01,41.86
2013,-121.97,41.86
2014,-121.93,41.86
2015,-121.89,41.86
2016,-121.85,41.86
2017,-121.81,41.86
2018,-121.77,41.86
2019,-121.73,41.86
2020,-121.69,41.86
2021,-121.65,41.86
2022,-121.61,41.86
2023,-121.57,41.86
2024,-121.53,41.86
2025,-121.49,41.86
2026,-121.45,41.86
2027,-121.41,41.86
2028,-121.37,41.86
2029,-121.33,41.86
2030,-121.29,41.86
2031,-121.25,41.86
2032,-121.21,41.86
2033,-121.17,41.86
2034,-121.13,41.86
2035,-121.09,41.86
2036,-121.05,41.86
2037,-121.01,41.86
2038,-120.97,41.86
2039,-120.93,41.86
2040,-120.89,41.86
2041,-120.85,41.86
2042,-120.81,41.86
2043,-120.77,41.86
2044,-120.73,41.86
2045,-120.69,41.86
2046,-120.65,41.86
2047,-120.61,41.86
2048,-120.57,41.86
2049,-120.53,41.86
2050,-120.49,41.86
2051,-120.45,41.86
2052,-120.41,41.86
2053,-120.37,41.86
2054,-120.33,41.86
2055,-120.29,41.86
2056,-120.25,41.86
2057,-120.21,41.86
2058,-120.17,41.86
2059,-120.13,41.86
2060,-120.09,41.86
2061,-120.05,41.86
2062,-120.01,41.86
2233,-124.25,41.82
2234,-124.21,41.82
2235,-124.17,41.82
2236,-124.13,41.82
2237,-124.09,41.82
2238,-124.05,41.82
2239,-124.01,41.82
2240,-123.97,41.82
2241,-123.93,41.82
2242,-123.89,41.82
2243,-123.85,41.82
2244,-123.81,41.82
2245,-123.77,41.82
2246,-123.73,41.82
2247,-123.69,41.82
2248,-123.65,41.82
2249,-123.61,41.82
2250,-123.57,41.82
2251,-123.53,41.82
2252,-123.49,41.82
2253,-123.45,41.82
2254,-123.41,41.82
2255,-123.37,41.82
2256,-123.33,41.82
2257,-123.29,41.82
2258,-123.25,41.82
2259,-123.21,41.82
2260,-123.17,41.82
2261,-123.13,41.82
2262,-123.09,41.82
2263,-123.05,41.82
2264,-123.01,41.82
2265,-122.97,41.82
2266,-122.93,41.82
2267,-122.89,41.82
2268,-122.85,41.82
2269,-122.81,41.82
2270,-122.77,41.82
2271,-122.73,41.82
2272,-122.69,41.82
2273,-122.65,41.82
2274,-122.61,41.82
2275,-122.57,41.82
2276,-122.53,41.82
2277,-122.49,41.82
2278,-122.45,41.82
2279,-122.41,41.82
2280,-122.37,41.82
2281,-122.33,41.82
2282,-122.29,41.82
2283,-122.25,41.82
2284,-122.21,41.82
2285,-122.17,41.82
2286,-122.13,41.82
2287,-122.09,41.82
2288,-122.05,41.82
2289,-122.01,41.82
2290,-121.97,41.82
2291,-121.93,41.82
2292,-121.89,41.82
2293,-121.85,41.82
2294,-121.81,41.82
2295,-121.77,41.82
2296,-121.73,41.82
2297,-121.69,41.82
2298,-121.65,41.82
2299,-121.61,41.82
2300,-121.57,41.82
2301,-121.53,41.82
2302,-121.49,41.82
2303,-121.45,41.82
2304,-121.41,41.82
2305,-121.37,41.82
2306,-121.33,41.82
2307,-121.29,41.82
2308,-121.25,41.82
2309,-121.21,41.82
2310,-121.17,41.82
2311,-121.13,41.82
2312,-121.09,41.82
2313,-121.05,41.82
2314,-121.01,41.82
2315,-120.97,41.82
2316,-120.93,41.82
2317,-120.89,41.82
2318,-120.85,41.82
2319,-120.81,41.82
2320,-120.77,41.82
2321,-120.73,41.82
2322,-120.69,41.82
2323,-120.65,41.82
2324,-120.61,41.82
2325,-120.57,41.82
2326,-120.53,41.82
2327,-120.49,41.82
2328,-120.45,41.82
2329,-120.41,41.82
2330,-120.37,41.82
2331,-120.33,41.82
2332,-120.29,41.82
2333,-120.25,41.82
2334,-120.21,41.82
2335,-120.17,41.82
2336,-120.13,41.82
2337,-120.09,41.82
2338,-120.05,41.82
2339,-120.01,41.82
2510,-124.25,41.78
2511,-124.21,41.78
2512,-124.17,41.78
2513,-124.13,41.78
2514,-124.09,41.78
2515,-124.05,41.78
2516,-124.01,41.78
2517,-123.97,41.78
2518,-123.93,41.78
2519,-123.89,41.78
2520,-123.85,41.78
2521,-123.81,41.78
2522,-123.77,41.78
2523,-123.73,41.78
2524,-123.69,41.78
2525,-123.65,41.78
2526,-123.61,41.78
2527,-123.57,41.78
2528,-123.53,41.78
2529,-123.49,41.78
2530,-123.45,41.78
2531,-123.41,41.78
2532,-123.37,41.78
2533,-123.33,41.78
2534,-123.29,41.78
2535,-123.25,41.78
2536,-123.21,41.78
2537,-123.17,41.78
2538,-123.13,41.78
2539,-123.09,41.78
2540,-123.05,41.78
2541,-123.01,41.78
2542,-122.97,41.78
2543,-122.93,41.78
2544,-122.89,41.78
2545,-122.85,41.78
2546,-122.81,41.78
2547,-122.77,41.78
2548,-122.73,41.78
2549,-122.69,41.78
2550,-122.65,41.78
2551,-122.61,41.78
2552,-122.57,41.78
2553,-122.53,41.78
2554,-122.49,41.78
2555,-122.45,41.78
2556,-122.41,41.78
2557,-122.37,41.78
2558,-122.33,41.78
2559,-122.29,41.78
2560,-122.25,41.78
2561,-122.21,41.78
2562,-122.17,41.78
2563,-122.13,41.78
2564,-122.09,41.78
2565,-122.05,41.78
2566,-122.01,41.78
2567,-121.97,41.78
2568,-121.93,41.78
2569,-121.89,41.78
2570,-121.85,41.78
2571,-121.81,41.78
2572,-121.77,41.78
2573,-121.73,41.78
2574,-121.69,41.78
2575,-121.65,41.78
2576,-121.61,41.78
2577,-121.57,41.78
2578,-121.53,41.78
2579,-121.49,41.78
2580,-121.45,41.78
2581,-121.41,41.78
2582,-121.37,41.78
2583,-121.33,41.78
2584,-121.29,41.78
2585,-121.25,41.78
2586,-121.21,41.78
2587,-121.17,41.78
2588,-121.13,41.78
2589,-121.09,41.78
2590,-121.05,41.78
2591,-121.01,41.78
2592,-120.97,41.78
2593,-120.93,41.78
2594,-120.89,41.78
2595,-120.85,41.78
2596,-120.81,41.78
2597,-120.77,41.78
2598,-120.73,41.78
2599,-120.69,41.78
2600,-120.65,41.78
2601,-120.61,41.78
2602,-120.57,41.78
2603,-120.53,41.78
2604,-120.49,41.78
2605,-120.45,41.78
2606,-120.41,41.78
2607,-120.37,41.78
2608,-120.33,41.78
2609,-120.29,41.78
2610,-120.25,41.78
2611,-120.21,41.78
2612,-120.17,41.78
2613,-120.13,41.78
2614,-120.09,41.78
2615,-120.05,41.78
2616,-120.01,41.78
2788,-124.21,41.74
2789,-124.17,41.74
2790,-124.13,41.74
2791,-124.09,41.74
2792,-124.05,41.74
2793,-124.01,41.74
2794,-123.97,41.74
2795,-123.93,41.74
2796,-123.89,41.74
2797,-123.85,41.74
2798,-123.81,41.74
2799,-123.77,41.74
2800,-123.73,41.74
2801,-123.69,41.74
2802,-123.65,41.74
2803,-123.61,41.74
2804,-123.57,41.74
2805,-123.53,41.74
2806,-123.49,41.74
2807,-123.45,41.74
2808,-123.41,41.74
2809,-123.37,41.74
2810,-123.33,41.74
2811,-123.29,41.74
2812,-123.25,41.74
2813,-123.21,41.74
2814,-123.17,41.74
2815,-123.13,41.74
2816,-123.09,41.74
2817,-123.05,41.74
2818,-123.01,41.74
2819,-122.97,41.74
2820,-122.93,41.74
2821,-122.89,41.74
2822,-122.85,41.74
2823,-122.81,41.74
2824,-122.77,41.74
2825,-122.73,41.74
2826,-122.69,41.74
2827,-122.65,41.74
2828,-122.61,41.74
2829,-122.57,41.74
2830,-122.53,41.74
2831,-122.49,41.74
2832,-122.45,41.74
2833,-122.41,41.74
2834,-122.37,41.74
2835,-122.33,41.74
2836,-122.29,41.74
2837,-122.25,41.74
2838,-122.21,41.74
2839,-122.17,41.74
2840,-122.13,41.74
2841,-122.09,41.74
2842,-122.05,41.74
2843,-122.01,41.74
2844,-121.97,41.74
2845,-121.93,41.74
2846,-121.89,41.74
2847,-121.85,41.74
2848,-121.81,41.74
2849,-121.77,41.74
2850,-121.73,41.74
2851,-121.69,41.74
2852,-121.65,41.74
2853,-121.61,41.74
2854,-121.57,41.74
2855,-121.53,41.74
2856,-121.49,41.74
2857,-121.45,41.74
2858,-121.41,41.74
2859,-121.37,41.74
2860,-121.33,41.74
2861,-121.29,41.74
2862,-121.25,41.74
2863,-121.21,41.74
2864,-121.17,41.74
2865,-121.13,41.74
2866,-121.09,41.74
2867,-121.05,41.74
2868,-121.01,41.74
2869,-120.97,41.74
2870,-120.93,41.74
2871,-120.89,41.74
2872,-120.85,41.74
2873,-120.81,41.74
2874,-120.77,41.74
2875,-120.73,41.74
2876,-120.69,41.74
2877,-120.65,41.74
2878,-120.61,41.74
2879,-120.57,41.74
2880,-120.53,41.74
2881,-120.49,41.74
2882,-120.45,41.74
2883,-120.41,41.74
2884,-120.37,41.74
2885,-120.33,41.74
2886,-120.29,41.74
2887,-120.25,41.74
2888,-120.21,41.74
2889,-120.17,41.74
2890,-120.13,41.74
2891,-120.09,41.74
2892,-120.05,41.74
2893,-120.01,41.74
3067,-124.13,41.7
3068,-124.09,41.7
3069,-124.05,41.7
3070,-124.01,41.7
3071,-123.97,41.7
3072,-123.93,41.7
3073,-123.89,41.7
3074,-123.85,41.7
3075,-123.81,41.7
3076,-123.77,41.7
3077,-123.73,41.7
3078,-123.69,41.7
3079,-123.65,41.7
3080,-123.61,41.7
3081,-123.57,41.7
3082,-123.53,41.7
3083,-123.49,41.7
3084,-123.45,41.7
3085,-123.41,41.7
3086,-123.37,41.7
3087,-123.33,41.7
3088,-123.29,41.7
3089,-123.25,41.7
3090,-123.21,41.7
3091,-123.17,41.7
3092,-123.13,41.7
3093,-123.09,41.7
3094,-123.05,41.7
3095,-123.01,41.7
3096,-122.97,41.7
3097,-122.93,41.7
3098,-122.89,41.7
3099,-122.85,41.7
3100,-122.81,41.7
3101,-122.77,41.7
3102,-122.73,41.7
3103,-122.69,41.7
3104,-122.65,41.7
3105,-122.61,41.7
3106,-122.57,41.7
3107,-122.53,41.7
3108,-122.49,41.7
3109,-122.45,41.7
3110,-122.41,41.7
3111,-122.37,41.7
3112,-122.33,41.7
3113,-122.29,41.7
3114,-122.25,41.7
3115,-122.21,41.7
3116,-122.17,41.7
3117,-122.13,41.7
3118,-122.09,41.7
3119,-122.05,41.7
3120,-122.01,41.7
3121,-121.97,41.7
3122,-121.93,41.7
3123,-121.89,41.7
3124,-121.85,41.7
3125,-121.81,41.7
3126,-121.77,41.7
3127,-121.73,41.7
3128,-121.69,41.7
3129,-121.65,41.7
3130,-121.61,41.7
3131,-121.57,41.7
3132,-121.53,41.7
3133,-121.49,41.7
3134,-121.45,41.7
3135,-121.41,41.7
3136,-121.37,41.7
3137,-121.33,41.7
3138,-121.29,41.7
3139,-121.25,41.7
3140,-121.21,41.7
3141,-121.17,41.7
3142,-121.13,41.7
3143,-121.09,41.7
3144,-121.05,41.7
3145,-121.01,41.7
3146,-120.97,41.7
3147,-120.93,41.7
3148,-120.89,41.7
3149,-120.85,41.7
3150,-120.81,41.7
3151,-120.77,41.7
3152,-120.73,41.7
3153,-120.69,41.7
3154,-120.65,41.7
3155,-120.61,41.7
3156,-120.57,41.7
3157,-120.53,41.7
3158,-120.49,41.7
3159,-120.45,41.7
3160,-120.41,41.7
3161,-120.37,41.7
3162,-120.33,41.7
3163,-120.29,41.7
3164,-120.25,41.7
3165,-120.21,41.7
3166,-120.17,41.7
3167,-120.13,41.7
3168,-120.09,41.7
3169,-120.05,41.7
3170,-120.01,41.7
3344,-124.13,41.66
3345,-124.09,41.66
3346,-124.05,41.66
3347,-124.01,41.66
3348,-123.97,41.66
3349,-123.93,41.66
3350,-123.89,41.66
3351,-123.85,41.66
3352,-123.81,41.66
3353,-123.77,41.66
3354,-123.73,41.66
3355,-123.69,41.66
3356,-123.65,41.66
3357,-123.61,41.66
3358,-123.57,41.66
3359,-123.53,41.66
3360,-123.49,41.66
3361,-123.45,41.66
3362,-123.41,41.66
3363,-123.37,41.66
3364,-123.33,41.66
3365,-123.29,41.66
3366,-123.25,41.66
3367,-123.21,41.66
3368,-123.17,41.66
3369,-123.13,41.66
3370,-123.09,41.66
3371,-123.05,41.66
3372,-123.01,41.66
3373,-122.97,41.66
3374,-122.93,41.66
3375,-122.89,41.66
3376,-122.85,41.66
3377,-122.81,41.66
3378,-122.77,41.66
3379,-122.73,41.66
3380,-122.69,41.66
3381,-122.65,41.66
3382,-122.61,41.66
3383,-122.57,41.66
3384,-122.53,41.66
3385,-122.49,41.66
3386,-122.45,41.66
3387,-122.41,41.66
3388,-122.37,41.66
3389,-122.33,41.66
3390,-122.29,41.66
3391,-122.25,41.66
3392,-122.21,41.66
3393,-122.17,41.66
3394,-122.13,41.66
3395,-122.09,41.66
3396,-122.05,41.66
3397,-122.01,41.66
3398,-121.97,41.66
3399,-121.93,41.66
3400,-121.89,41.66
3401,-121.85,41.66
3402,-121.81,41.66
3403,-121.77,41.66
3404,-121.73,41.66
3405,-121.69,41.66
3406,-121.65,41.66
3407,-121.61,41.66
3408,-121.57,41.66
3409,-121.53,41.66
3410,-121.49,41.66
3411,-121.45,41.66
3412,-121.41,41.66
3413,-121.37,41.66
3414,-121.33,41.66
3415,-121.29,41.66
3416,-121.25,41.66
3417,-121.21,41.66
3418,-121.17,41.66
3419,-121.13,41.66
3420,-121.09,41.66
3421,-121.05,41.66
3422,-121.01,41.66
3423,-120.97,41.66
3424,-120.93,41.66
3425,-120.89,41.66
3426,-120.85,41.66
3427,-120.81,41.66
3428,-120.77,41.66
3429,-120.73,41.66
3430,-120.69,41.66
3431,-120.65,41.66
3432,-120.61,41.66
3433,-120.57,41.66
3434,-120.53,41.66
3435,-120.49,41.66
3436,-120.45,41.66
3437,-120.41,41.66
3438,-120.37,41.66
3439,-120.33,41.66
3440,-120.29,41.66
3441,-120.25,41.66
3442,-120.21,41.66
3443,-120.17,41.66
3444,-120.13,41.66
3445,-120.09,41.66
3446,-120.05,41.66
3447,-120.01,41.66
3621,-124.13,41.62
3622,-124.09,41.62
3623,-124.05,41.62
3624,-124.01,41.62
3625,-123.97,41.62
3626,-123.93,41.62
3627,-123.89,41.62
3628,-123.85,41.62
3629,-123.81,41.62
3630,-123.77,41.62
3631,-123.73,41.62
3632,-123.69,41.62
3633,-123.65,41.62
3634,-123.61,41.62
3635,-123.57,41.62
3636,-123.53,41.62
3637,-123.49,41.62
3638,-123.45,41.62
3639,-123.41,41.62
3640,-123.37,41.62
3641,-123.33,41.62
3642,-123.29,41.62
3643,-123.25,41.62
3644,-123.21,41.62
3645,-123.17,41.62
3646,-123.13,41.62
3647,-123.09,41.62
3648,-123.05,41.62
3649,-123.01,41.62
3650,-122.97,41.62
3651,-122.93,41.62
3652,-122.89,41.62
3653,-122.85,41.62
3654,-122.81,41.62
3655,-122.77,41.62
3656,-122.73,41.62
3657,-122.69,41.62
3658,-122.65,41.62
3659,-122.61,41.62
3660,-122.57,41.62
3661,-122.53,41.62
3662,-122.49,41.62
3663,-122.45,41.62
3664,-122.41,41.62
3665,-122.37,41.62
3666,-122.33,41.62
3667,-122.29,41.62
3668,-122.25,41.62
3669,-122.21,41.62
3670,-122.17,41.62
3671,-122.13,41.62
3672,-122.09,41.62
3673,-122.05,41.62
3674,-122.01,41.62
3675,-121.97,41.62
3676,-121.93,41.62
3677,-121.89,41.62
3678,-121.85,41.62
3679,-121.81,41.62
3680,-121.77,41.62
3681,-121.73,41.62
3682,-121.69,41.62
3683,-121.65,41.62
3684,-121.61,41.62
3685,-121.57,41.62
3686,-121.53,41.62
3687,-121.49,41.62
3688,-121.45,41.62
3689,-121.41,41.62
3690,-121.37,41.62
3691,-121.33,41.62
3692,-121.29,41.62
3693,-121.25,41.62
3694,-121.21,41.62
3695,-121.17,41.62
3696,-121.13,41.62
3697,-121.09,41.62
3698,-121.05,41.62
3699,-121.01,41.62
3700,-120.97,41.62
3701,-120.93,41.62
3702,-120.89,41.62
3703,-120.85,41.62
3704,-120.81,41.62
3705,-120.77,41.62
3706,-120.73,41.62
3707,-120.69,41.62
3708,-120.65,41.62
3709,-120.61,41.62
3710,-120.57,41.62
3711,-120.53,41.62
3712,-120.49,41.62
3713,-120.45,41.62
3714,-120.41,41.62
3715,-120.37,41.62
3716,-120.33,41.62
3717,-120.29,41.62
3718,-120.25,41.62
3719,-120.21,41.62
3720,-120.17,41.62
3721,-120.13,41.62
3722,-120.09,41.62
3723,-120.05,41.62
3724,-120.01,41.62
3899,-124.09,41.58
3900,-124.05,41.58
3901,-124.01,41.58
3902,-123.97,41.58
3903,-123.93,41.58
3904,-123.89,41.58
3905,-123.85,41.58
3906,-123.81,41.58
3907,-123.77,41.58
3908,-123.73,41.58
3909,-123.69,41.58
3910,-123.65,41.58
3911,-123.61,41.58
3912,-123.57,41.58
3913,-123.53,41.58
3914,-123.49,41.58
3915,-123.45,41.58
3916,-123.41,41.58
3917,-123.37,41.58
3918,-123.33,41.58
3919,-123.29,41.58
3920,-123.25,41.58
3921,-123.21,41.58
3922,-123.17,41.58
3923,-123.13,41.58
3924,-123.09,41.58
3925,-123.05,41.58
3926,-123.01,41.58
3927,-122.97,41.58
3928,-122.93,41.58
3929,-122.89,41.58
3930,-122.85,41.58
3931,-122.81,41.58
3932,-122.77,41.58
3933,-122.73,41.58
3934,-122.69,41.58
3935,-122.65,41.58
3936,-122.61,41.58
3937,-122.57,41.58
3938,-122.53,41.58
3939,-122.49,41.58
3940,-122.45,41.58
3941,-122.41,41.58
3942,-122.37,41.58
3943,-122.33,41.58
3944,-122.29,41.58
3945,-122.25,41.58
3946,-122.21,41.58
3947,-122.17,41.58
3948,-122.13,41.58
3949,-122.09,41.58
3950,-122.05,41.58
3951,-122.01,41.58
3952,-121.97,41.58
3953,-121.93,41.58
3954,-121.89,41.58
3955,-121.85,41.58
3956,-121.81,41.58
3957,-121.77,41.58
3958,-121.73,41.58
